customer_key,customer_number,customer_name,age_group,cust_segmentation,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,time_spam,avg_order_value,avg_monthly_value,active_customer
6095,AW00017094,Julio Dominguez,40-49,Regular,2013-06-23,142,2,3001.0,3.0,3,12,1500.5,250.08,False
6096,AW00017095,Logan Garcia,40-49,Regular,2013-03-15,145,2,2760.0,4.0,4,14,1380.0,197.14,False
6097,AW00017096,Samantha Bennett,40-49,New,2013-02-05,146,2,4144.0,2.0,2,5,2072.0,828.8,False
6098,AW00017097,Deanna Kapoor,40-49,Regular,2013-12-05,136,2,3021.0,5.0,5,18,1510.5,167.83,False
6099,AW00017098,Willie Shan,40-49,New,2013-01-16,147,2,2769.0,3.0,3,7,1384.5,395.57,False
6100,AW00017099,Joel Fernandez,40-49,Regular,2013-03-13,145,2,2701.0,2.0,2,12,1350.5,225.08,False
6104,AW00017103,Franklin Xu,40-49,VIP,2013-11-25,137,3,6935.0,7.0,7,15,2311.67,462.33,False
6108,AW00017107,Priscilla Yuan,40-49,New,2013-02-05,146,2,4179.0,3.0,3,5,2089.5,835.8,False
6110,AW00017109,Sydney Wilson,40-49,New,2013-03-09,145,2,2769.0,5.0,5,11,1384.5,251.73,False
6115,AW00017114,Jarrod Mehta,40-49,VIP,2013-11-09,137,3,7275.0,9.0,8,14,2425.0,519.64,False
6116,AW00017115,Karen Xu,40-49,New,2013-06-11,142,2,3008.0,4.0,4,11,1504.0,273.45,False
6117,AW00017116,Alison Nath,30-39,New,2013-07-10,141,1,1765.0,4.0,4,0,1765.0,1765.0,False
6119,AW00017118,Sara Blue,40-49,New,2013-05-23,143,1,563.0,4.0,4,0,563.0,563.0,False
6120,AW00017119,Isabella Harris,40-49,New,2013-04-29,144,3,215.0,9.0,9,2,71.67,107.5,False
6121,AW00017120,Michele Raje,50-59,New,2013-05-22,143,1,1736.0,2.0,2,0,1736.0,1736.0,False
6122,AW00017121,Lucas Bryant,40-49,New,2013-05-28,143,1,1736.0,2.0,2,0,1736.0,1736.0,False
6124,AW00017123,Pedro Romero,60 & Above,New,2013-06-16,142,1,563.0,4.0,4,0,563.0,563.0,False
6125,AW00017124,Kaitlin Madan,60 & Above,New,2013-06-13,142,1,563.0,4.0,4,0,563.0,563.0,False
6126,AW00017125,Paige Rogers,50-59,New,2013-10-08,138,1,540.0,1.0,1,0,540.0,540.0,False
6128,AW00017127,Makayla Gray,60 & Above,New,2013-05-22,143,1,1779.0,4.0,4,0,1779.0,1779.0,False
6129,AW00017128,Fernando Alexander,60 & Above,New,2013-05-22,143,1,1736.0,2.0,2,0,1736.0,1736.0,False
6130,AW00017129,Gabrielle Powell,60 & Above,New,2013-05-23,143,1,1736.0,2.0,2,0,1736.0,1736.0,False
6134,AW00017133,Lucas Kelly,60 & Above,New,2013-11-02,138,1,2357.0,3.0,3,0,2357.0,2357.0,False
6135,AW00017134,Tabitha Mehta,60 & Above,New,2013-11-13,137,1,2377.0,3.0,3,0,2377.0,2377.0,False
6136,AW00017135,Richard Edwards,60 & Above,New,2013-11-20,137,1,2379.0,3.0,3,0,2379.0,2379.0,False
6137,AW00017136,Glenn Ye,60 & Above,New,2013-11-06,137,1,2297.0,2.0,2,0,2297.0,2297.0,False
6140,AW00017139,Jade Rivera,60 & Above,New,2013-11-07,137,1,2310.0,3.0,3,0,2310.0,2310.0,False
6141,AW00017140,Sean Peterson,60 & Above,New,2013-11-17,137,1,2320.0,1.0,1,0,2320.0,2320.0,False
6142,AW00017141,Makayla Rogers,60 & Above,New,2013-11-28,137,1,2377.0,3.0,3,0,2377.0,2377.0,False
6143,AW00017142,Seth Flores,60 & Above,New,2013-05-26,143,1,1728.0,3.0,3,0,1728.0,1728.0,False
6144,AW00017143,David Ross,60 & Above,New,2013-07-06,141,1,1764.0,3.0,3,0,1764.0,1764.0,False
6145,AW00017144,Luis Griffin,60 & Above,New,2013-05-27,143,1,1891.0,5.0,5,0,1891.0,1891.0,False
6148,AW00017147,Jennifer Nelson,60 & Above,New,2013-08-04,140,1,1701.0,1.0,1,0,1701.0,1701.0,False
6149,AW00017148,Hailey Henderson,60 & Above,New,2013-08-26,140,1,1775.0,3.0,3,0,1775.0,1775.0,False
6150,AW00017149,Steven Richardson,60 & Above,New,2013-06-10,142,1,1736.0,2.0,2,0,1736.0,1736.0,False
6151,AW00017150,Wyatt Wright,60 & Above,New,2013-06-18,142,1,1765.0,4.0,4,0,1765.0,1765.0,False
6154,AW00017153,Devin Butler,60 & Above,New,2013-06-17,142,1,1745.0,3.0,3,0,1745.0,1745.0,False
6155,AW00017154,Geoffrey Martinez,60 & Above,New,2013-06-15,142,1,1765.0,4.0,4,0,1765.0,1765.0,False
6157,AW00017156,Hailey Gonzales,50-59,New,2013-11-06,137,1,2502.0,5.0,5,0,2502.0,2502.0,False
6158,AW00017157,Wyatt Johnson,60 & Above,New,2013-10-29,138,1,2335.0,3.0,3,0,2335.0,2335.0,False
6160,AW00017159,Kellie Ruiz,60 & Above,New,2013-06-05,142,1,1736.0,2.0,2,0,1736.0,1736.0,False
6164,AW00017163,Edward Adams,60 & Above,New,2013-06-27,142,1,1732.0,4.0,4,0,1732.0,1732.0,False
6168,AW00017167,Thomas Jenkins,60 & Above,New,2013-06-16,142,1,1736.0,2.0,2,0,1736.0,1736.0,False
6172,AW00017171,Katherine Clark,60 & Above,New,2013-11-03,138,1,2440.0,2.0,2,0,2440.0,2440.0,False
6176,AW00017175,Amanda Roberts,60 & Above,New,2013-09-09,139,1,2335.0,3.0,3,0,2335.0,2335.0,False
6177,AW00017176,Isaac Ward,60 & Above,New,2013-11-05,137,1,2370.0,4.0,4,0,2370.0,2370.0,False
6182,AW00017181,Jenny Lal,50-59,New,2013-08-22,140,3,6945.0,7.0,7,11,2315.0,631.36,False
6183,AW00017182,Jessica Patterson,60 & Above,VIP,2013-10-14,138,3,6951.0,5.0,5,16,2317.0,434.44,False
6184,AW00017183,Shane Sanchez,50-59,New,2013-08-16,140,3,7175.0,8.0,7,11,2391.67,652.27,False
6185,AW00017184,Eddie Dominguez,60 & Above,New,2013-08-17,140,3,7253.0,8.0,8,11,2417.67,659.36,False
6186,AW00017185,Karla Anand,60 & Above,VIP,2013-10-26,138,3,6955.0,8.0,8,16,2318.33,434.69,False
6188,AW00017187,Alejandro Ma,60 & Above,Regular,2013-07-31,141,2,3310.0,4.0,4,16,1655.0,206.88,False
6189,AW00017188,Alexa Peterson,50-59,Regular,2013-08-01,141,2,3350.0,3.0,3,16,1675.0,209.38,False
6192,AW00017191,Gilbert Guo,60 & Above,VIP,2013-08-13,140,3,6896.0,4.0,4,12,2298.67,574.67,False
6193,AW00017192,Warren He,50-59,VIP,2013-10-22,138,3,6978.0,6.0,5,16,2326.0,436.13,False
6195,AW00017194,Wyatt Thompson,60 & Above,New,2013-07-23,141,1,111.0,4.0,4,0,111.0,111.0,False
6196,AW00017195,Franklin Sharma,60 & Above,Regular,2013-08-02,141,2,3330.0,4.0,4,16,1665.0,208.13,False
6197,AW00017196,Douglas Fernandez,60 & Above,Regular,2013-08-18,140,2,3318.0,5.0,5,15,1659.0,221.2,False
6199,AW00017198,Cheryl Jiménez,60 & Above,New,2013-08-21,140,3,7233.0,7.0,7,10,2411.0,723.3,False
6200,AW00017199,Dennis Zhou,60 & Above,New,2013-08-07,140,3,6998.0,9.0,9,10,2332.67,699.8,False
6203,AW00017202,Deanna Martinez,60 & Above,VIP,2013-11-14,137,3,6974.0,9.0,8,16,2324.67,435.88,False
6204,AW00017203,Christine Raje,60 & Above,VIP,2013-11-16,137,3,6953.0,8.0,8,17,2317.67,409.0,False
6207,AW00017206,Spencer Gonzales,60 & Above,Regular,2013-08-09,140,2,3295.0,2.0,2,15,1647.5,219.67,False
6208,AW00017207,Ian Torres,60 & Above,VIP,2013-11-22,137,3,6980.0,9.0,8,17,2326.67,410.59,False
6210,AW00017209,Jacqueline James,60 & Above,New,2013-08-06,140,3,7182.0,4.0,4,10,2394.0,718.2,False
6214,AW00017213,Calvin Goel,60 & Above,New,2013-07-13,141,2,180.0,6.0,6,0,90.0,180.0,False
6215,AW00017214,Damien Liu,60 & Above,VIP,2013-10-31,138,3,7211.0,5.0,5,16,2403.67,450.69,False
6217,AW00017216,Kathleen Ramos,60 & Above,Regular,2013-09-27,139,2,3370.0,5.0,5,17,1685.0,198.24,False
6219,AW00017218,Craig Carlson,60 & Above,VIP,2013-11-22,137,3,6908.0,9.0,7,17,2302.67,406.35,False
6221,AW00017220,Glenn Wang,60 & Above,New,2013-08-26,140,3,6915.0,7.0,7,11,2305.0,628.64,False
6222,AW00017221,Ricky Navarro,60 & Above,New,2013-08-19,140,3,7292.0,13.0,11,11,2430.67,662.91,False
6226,AW00017225,Lawrence Dominguez,60 & Above,VIP,2013-10-31,138,3,6987.0,8.0,8,16,2329.0,436.69,False
6227,AW00017226,Gilbert McDonald,60 & Above,New,2013-06-05,142,2,110.0,4.0,3,1,55.0,110.0,False
6230,AW00017229,Maria Watson,40-49,Regular,2013-07-14,141,2,4471.0,4.0,4,28,2235.5,159.68,False
6233,AW00017232,Walter Jimenez,40-49,Regular,2013-07-05,141,2,4347.0,2.0,2,27,2173.5,161.0,False
6234,AW00017233,Michele Raman,40-49,Regular,2013-07-03,142,2,4347.0,2.0,2,27,2173.5,161.0,False
6239,AW00017238,Jordan Patterson,40-49,New,2013-03-29,145,2,148.0,3.0,3,1,74.0,148.0,False
6241,AW00017240,Dustin Luo,40-49,Regular,2013-08-09,140,2,4384.0,5.0,5,28,2192.0,156.57,False
6242,AW00017241,Omar Chander,40-49,Regular,2013-08-21,140,2,4382.0,3.0,3,29,2191.0,151.1,False
6243,AW00017242,Dale Chande,40-49,Regular,2013-08-20,140,2,4386.0,5.0,5,29,2193.0,151.24,False
6247,AW00017246,Micah Wu,40-49,Regular,2013-08-22,140,2,4379.0,4.0,4,29,2189.5,151.0,False
6248,AW00017247,Michael Moore,40-49,Regular,2013-08-02,141,2,4432.0,5.0,5,28,2216.0,158.29,False
6249,AW00017248,Alicia Beck,40-49,Regular,2013-09-01,140,2,4382.0,3.0,3,29,2191.0,151.1,False
6250,AW00017249,Carl Goel,40-49,Regular,2013-09-26,139,2,4426.0,4.0,4,30,2213.0,147.53,False
6255,AW00017254,Margaret Liang,40-49,New,2013-04-10,144,2,148.0,3.0,3,1,74.0,148.0,False
6256,AW00017255,Carly Nath,40-49,Regular,2013-09-05,139,2,4441.0,4.0,4,29,2220.5,153.14,False
6257,AW00017256,Noah Flores,40-49,Regular,2013-09-23,139,2,4362.0,4.0,4,29,2181.0,150.41,False
6258,AW00017257,Darren Rana,40-49,Regular,2013-09-23,139,2,4480.0,5.0,5,30,2240.0,149.33,False
6259,AW00017258,Fernando Green,40-49,Regular,2013-10-01,139,2,4347.0,2.0,2,30,2173.5,144.9,False
6260,AW00017259,Trisha Wang,40-49,Regular,2013-10-19,138,2,4404.0,4.0,4,31,2202.0,142.06,False
6262,AW00017261,Kyle Shan,50-59,New,2013-06-19,142,1,1765.0,4.0,4,0,1765.0,1765.0,False
6263,AW00017262,Kristy Martin,50-59,New,2013-05-30,143,1,1736.0,2.0,2,0,1736.0,1736.0,False
6264,AW00017263,Julia Flores,50-59,New,2013-08-17,140,1,1701.0,1.0,1,0,1701.0,1701.0,False
6265,AW00017264,Ian Smith,60 & Above,New,2013-11-21,137,1,2326.0,3.0,3,0,2326.0,2326.0,False
6268,AW00017267,Abigail Stewart,50-59,New,2013-11-09,137,1,2355.0,2.0,2,0,2355.0,2355.0,False
6269,AW00017268,Alyssa Hughes,60 & Above,New,2013-11-18,137,1,2320.0,1.0,1,0,2320.0,2320.0,False
6270,AW00017269,Kevin Russell,60 & Above,New,2013-06-02,143,1,1728.0,3.0,3,0,1728.0,1728.0,False
6271,AW00017270,Jack Parker,60 & Above,New,2013-06-24,142,1,1736.0,2.0,2,0,1736.0,1736.0,False
6272,AW00017271,Sarah Griffin,50-59,New,2013-06-10,142,1,1726.0,2.0,2,0,1726.0,1726.0,False
6273,AW00017272,Mary Hernandez,60 & Above,New,2013-06-16,142,1,1715.0,3.0,3,0,1715.0,1715.0,False
6278,AW00017277,Nichole Goel,40-49,Regular,2013-10-10,138,2,4426.0,4.0,4,30,2213.0,147.53,False
6279,AW00017278,Isabella Price,30-39,Regular,2013-09-30,139,2,4382.0,3.0,3,30,2191.0,146.07,False
6280,AW00017279,Tanya Alvarez,50-59,VIP,2013-04-10,144,2,6021.0,2.0,2,24,3010.5,250.88,False
6281,AW00017280,Deanna Mehta,40-49,VIP,2013-04-03,145,2,6089.0,5.0,5,24,3044.5,253.71,False
6286,AW00017285,Clayton Deng,50-59,VIP,2013-06-11,142,2,6093.0,5.0,5,26,3046.5,234.35,False
6287,AW00017286,Randall Rubio,40-49,VIP,2013-06-03,143,2,6029.0,3.0,3,26,3014.5,231.88,False
6289,AW00017288,Dwayne Torres,50-59,Regular,2013-10-01,139,2,4426.0,5.0,5,30,2213.0,147.53,False
6294,AW00017293,Alexandra Allen,50-59,Regular,2013-10-22,138,2,4417.0,3.0,3,30,2208.5,147.23,False
6295,AW00017294,Ruth Arun,50-59,Regular,2013-11-05,137,2,4355.0,3.0,3,31,2177.5,140.48,False
6296,AW00017295,Victor Sanz,40-49,Regular,2013-10-29,138,2,4392.0,4.0,4,31,2196.0,141.68,False
6299,AW00017298,Lucas Peterson,50-59,New,2013-08-09,140,2,175.0,5.0,5,1,87.5,175.0,False
6300,AW00017299,Jaclyn Ferrier,50-59,Regular,2013-11-14,137,2,4382.0,3.0,3,32,2191.0,136.94,False
6304,AW00017303,Terrence Tang,40-49,New,2013-09-09,139,2,123.0,5.0,5,0,61.5,123.0,False
6308,AW00017307,Warren Chande,50-59,New,2013-02-23,146,2,133.0,5.0,5,0,66.5,133.0,False
6309,AW00017308,Deborah Kumar,50-59,VIP,2013-06-29,142,2,6021.0,2.0,2,27,3010.5,223.0,False
6310,AW00017309,Amy Ma,50-59,VIP,2013-06-07,142,2,6030.0,3.0,3,27,3015.0,223.33,False
6311,AW00017310,Alejandro Wang,50-59,VIP,2013-06-05,142,2,6029.0,3.0,3,27,3014.5,223.3,False
6313,AW00017312,Mayra Kovar,50-59,Regular,2013-11-12,137,2,4471.0,4.0,4,31,2235.5,144.23,False
6316,AW00017315,Carolyn Munoz,50-59,VIP,2013-06-21,142,2,6030.0,3.0,3,27,3015.0,223.33,False
6318,AW00017317,Stacey Zeng,50-59,New,2013-09-29,139,2,129.0,5.0,5,1,64.5,129.0,False
6321,AW00017320,Alan Zhu,40-49,Regular,2013-11-25,137,2,4391.0,4.0,4,32,2195.5,137.22,False
6327,AW00017326,Paul Shakespear,50-59,Regular,2013-10-30,138,2,4467.0,3.0,3,31,2233.5,144.1,False
6329,AW00017328,Michelle Cox,50-59,Regular,2013-12-06,136,2,4387.0,4.0,4,33,2193.5,132.94,False
6330,AW00017329,Jasmine Wilson,50-59,VIP,2013-06-03,143,2,6021.0,2.0,2,26,3010.5,231.58,False
6333,AW00017332,Jonathan Green,60 & Above,Regular,2013-12-12,136,2,4480.0,5.0,5,32,2240.0,140.0,False
6335,AW00017334,Luis Lopez,60 & Above,Regular,2013-12-07,136,2,4347.0,2.0,2,32,2173.5,135.84,False
6346,AW00017345,Jeremiah Martin,40-49,New,2013-09-02,140,1,1765.0,4.0,4,0,1765.0,1765.0,False
6352,AW00017351,Terrence Sharma,60 & Above,VIP,2013-07-14,141,2,6117.0,6.0,6,27,3058.5,226.56,False
6353,AW00017352,Drew Goel,60 & Above,VIP,2013-07-23,141,2,6021.0,2.0,2,27,3010.5,223.0,False
6354,AW00017353,Bruce Navarro,60 & Above,VIP,2013-07-10,141,2,6035.0,4.0,4,26,3017.5,232.12,False
6355,AW00017354,Ivan Garcia,60 & Above,VIP,2013-07-14,141,2,6029.0,3.0,3,27,3014.5,223.3,False
6359,AW00017358,Sydney Bell,40-49,New,2013-06-14,142,1,1728.0,3.0,3,0,1728.0,1728.0,False
6362,AW00017361,Blake Harris,40-49,New,2013-06-06,142,1,1760.0,3.0,3,0,1760.0,1760.0,False
6363,AW00017362,Miguel Collins,40-49,New,2013-11-24,137,1,2310.0,3.0,3,0,2310.0,2310.0,False
6364,AW00017363,Benjamin Harris,50-59,New,2013-11-15,137,1,2342.0,2.0,2,0,2342.0,2342.0,False
6365,AW00017364,Ian Perry,40-49,New,2013-11-18,137,1,2352.0,3.0,3,0,2352.0,2352.0,False
6366,AW00017365,Thomas Patterson,50-59,New,2013-11-12,137,1,2370.0,4.0,4,0,2370.0,2370.0,False
6371,AW00017370,Edwin Chander,60 & Above,Regular,2013-06-11,142,2,4742.0,4.0,4,25,2371.0,189.68,False
6373,AW00017372,Sarah Long,40-49,New,2013-09-12,139,1,1730.0,3.0,3,0,1730.0,1730.0,False
6374,AW00017373,Ryan Gonzales,40-49,New,2013-09-18,139,1,1736.0,2.0,2,0,1736.0,1736.0,False
6380,AW00017379,Alexandra Morgan,40-49,New,2013-03-07,145,1,125.0,2.0,2,0,125.0,125.0,False
6385,AW00017384,Raymond Prasad,40-49,New,2013-06-13,142,1,1760.0,3.0,3,0,1760.0,1760.0,False
6387,AW00017386,Alexandra Scott,40-49,New,2013-06-13,142,1,1736.0,2.0,2,0,1736.0,1736.0,False
6388,AW00017387,Aidan Alexander,40-49,New,2013-04-03,145,3,148.0,10.0,9,1,49.33,148.0,False
6389,AW00017388,Garrett Ramirez,40-49,New,2013-09-03,140,1,1764.0,3.0,3,0,1764.0,1764.0,False
6390,AW00017389,Abigail Butler,40-49,New,2013-06-05,142,1,1779.0,3.0,3,0,1779.0,1779.0,False
6394,AW00017393,Jordan Sharma,50-59,New,2013-11-15,137,1,2405.0,4.0,4,0,2405.0,2405.0,False
6399,AW00017398,Kaylee Lopez,50-59,New,2013-11-02,138,1,2355.0,2.0,2,0,2355.0,2355.0,False
6400,AW00017399,Ian Sanchez,50-59,New,2013-10-31,138,1,2367.0,3.0,3,0,2367.0,2367.0,False
6401,AW00017400,Emily Wilson,60 & Above,New,2013-09-11,139,1,2332.0,4.0,4,0,2332.0,2332.0,False
6402,AW00017401,Noah Wright,50-59,New,2013-11-26,137,1,2330.0,2.0,2,0,2330.0,2330.0,False
6403,AW00017402,Bryce Rogers,50-59,New,2013-09-19,139,1,2305.0,2.0,2,0,2305.0,2305.0,False
6404,AW00017403,Greg White,50-59,New,2013-08-29,140,1,2322.0,2.0,2,0,2322.0,2322.0,False
6405,AW00017404,Gabriella Baker,60 & Above,New,2013-09-24,139,1,1710.0,2.0,2,0,1710.0,1710.0,False
6406,AW00017405,Tamara Wu,60 & Above,New,2013-06-20,142,1,1725.0,2.0,2,0,1725.0,1725.0,False
6410,AW00017409,Christina James,50-59,New,2013-09-29,139,2,220.0,4.0,4,1,110.0,220.0,False
6411,AW00017410,Morgan Lewis,50-59,New,2013-09-06,139,2,168.0,5.0,5,1,84.0,168.0,False
6413,AW00017412,Kaylee Carter,50-59,New,2013-11-13,137,1,2415.0,2.0,2,0,2415.0,2415.0,False
6414,AW00017413,Hailey Ramirez,50-59,New,2013-11-13,137,1,2366.0,5.0,5,0,2366.0,2366.0,False
6415,AW00017414,Nicholas Garcia,50-59,New,2013-11-09,137,1,2295.0,1.0,1,0,2295.0,2295.0,False
6416,AW00017415,Dawn Beck,40-49,New,2013-10-29,138,1,2297.0,2.0,2,0,2297.0,2297.0,False
6417,AW00017416,Raymond Suri,50-59,New,2013-10-29,138,1,2371.0,3.0,3,0,2371.0,2371.0,False
6418,AW00017417,Lee Munoz,50-59,New,2013-11-23,137,1,2355.0,2.0,2,0,2355.0,2355.0,False
6421,AW00017420,Thomas Hughes,40-49,New,2013-11-22,137,1,2370.0,5.0,5,0,2370.0,2370.0,False
6422,AW00017421,Katherine Henderson,50-59,New,2013-11-22,137,1,2377.0,3.0,3,0,2377.0,2377.0,False
6423,AW00017422,Hunter Campbell,50-59,New,2013-08-01,141,2,175.0,7.0,6,0,87.5,175.0,False
6424,AW00017423,Arianna Alexander,50-59,New,2013-11-13,137,1,2297.0,2.0,2,0,2297.0,2297.0,False
6425,AW00017424,Spencer Long,50-59,New,2013-11-17,137,1,2424.0,4.0,4,0,2424.0,2424.0,False
6426,AW00017425,Austin Washington,50-59,New,2013-11-13,137,1,2395.0,5.0,5,0,2395.0,2395.0,False
6428,AW00017427,Adam Russell,50-59,New,2013-11-24,137,1,2372.0,3.0,3,0,2372.0,2372.0,False
6434,AW00017433,Cameron Lee,50-59,New,2013-11-12,137,1,2341.0,3.0,3,0,2341.0,2341.0,False
6440,AW00017439,Jasmine Butler,60 & Above,New,2013-10-29,138,1,2342.0,2.0,2,0,2342.0,2342.0,False
6442,AW00017441,Natalie Turner,60 & Above,New,2013-11-16,137,1,2405.0,4.0,4,0,2405.0,2405.0,False
6444,AW00017443,Kristin Shen,60 & Above,New,2013-05-31,143,1,1755.0,2.0,2,0,1755.0,1755.0,False
6445,AW00017444,Bailey Cox,60 & Above,New,2013-06-13,142,1,125.0,2.0,2,0,125.0,125.0,False
6446,AW00017445,Natasha Hernandez,60 & Above,New,2013-06-08,142,1,1730.0,3.0,3,0,1730.0,1730.0,False
6447,AW00017446,Pamela Rana,60 & Above,New,2013-11-28,137,1,2385.0,4.0,4,0,2385.0,2385.0,False
6451,AW00017450,Samuel Coleman,50-59,New,2014-01-19,135,2,154.0,4.0,4,1,77.0,154.0,False
6454,AW00017453,Hailey Reed,50-59,New,2013-11-25,137,1,2377.0,3.0,3,0,2377.0,2377.0,False
6459,AW00017458,Jason Collins,50-59,New,2013-11-09,137,1,2370.0,4.0,4,0,2370.0,2370.0,False
6461,AW00017460,Megan Murphy,60 & Above,New,2013-11-06,137,1,2340.0,3.0,3,0,2340.0,2340.0,False
6462,AW00017461,Sara Allen,60 & Above,New,2013-11-09,137,1,2407.0,4.0,4,0,2407.0,2407.0,False
6463,AW00017462,Jesse Rogers,60 & Above,New,2013-11-13,137,1,2335.0,3.0,3,0,2335.0,2335.0,False
6464,AW00017463,Nicholas Moore,60 & Above,New,2013-06-08,142,1,1774.0,5.0,5,0,1774.0,1774.0,False
6465,AW00017464,Jeremy Rodriguez,60 & Above,New,2013-06-22,142,1,1785.0,4.0,4,0,1785.0,1785.0,False
6466,AW00017465,Arianna Stewart,60 & Above,New,2013-06-28,142,1,1765.0,4.0,4,0,1765.0,1765.0,False
6471,AW00017470,Jaime Carlson,60 & Above,New,2013-11-15,137,1,2330.0,2.0,2,0,2330.0,2330.0,False
6475,AW00017474,Jose King,60 & Above,New,2013-11-06,137,1,2355.0,2.0,2,0,2355.0,2355.0,False
6476,AW00017475,Jackson Green,60 & Above,New,2013-11-23,137,1,2371.0,3.0,3,0,2371.0,2371.0,False
6477,AW00017476,Alexandria Stewart,60 & Above,New,2013-09-30,139,1,1701.0,1.0,1,0,1701.0,1701.0,False
6478,AW00017477,Miranda Griffin,60 & Above,New,2013-06-15,142,1,1701.0,1.0,1,0,1701.0,1701.0,False
6479,AW00017478,Renee Martin,60 & Above,Regular,2013-06-06,142,2,4757.0,4.0,4,25,2378.5,190.28,False
6480,AW00017479,Kristine Ramos,60 & Above,New,2013-06-05,142,2,163.0,5.0,5,1,81.5,163.0,False
6481,AW00017480,Lucas Gonzalez,40-49,New,2013-06-17,142,1,1726.0,2.0,2,0,1726.0,1726.0,False
6482,AW00017481,Emma Watson,40-49,New,2013-05-03,144,2,127.0,5.0,5,0,63.5,127.0,False
6485,AW00017484,Armando Carlson,60 & Above,New,2013-04-21,144,2,127.0,3.0,3,1,63.5,127.0,False
6495,AW00017494,Mathew Alvarez,60 & Above,New,2013-05-27,143,2,112.0,3.0,3,0,56.0,112.0,False
6498,AW00017497,Maria Collins,30-39,New,2013-07-28,141,1,1717.0,4.0,4,0,1717.0,1717.0,False
6499,AW00017498,Daniel Martin,30-39,New,2013-06-16,142,1,565.0,3.0,3,0,565.0,565.0,False
6500,AW00017499,Marcus Campbell,30-39,New,2013-11-06,137,1,2295.0,1.0,1,0,2295.0,2295.0,False
6503,AW00017502,Wayne Kumar,60 & Above,VIP,2013-08-16,140,2,6070.0,5.0,5,28,3035.0,216.79,False
6505,AW00017504,Anna Williams,50-59,Regular,2013-12-04,136,2,4362.0,4.0,4,31,2181.0,140.71,False
6509,AW00017508,Caroline Bennett,40-49,New,2013-11-22,137,1,2325.0,3.0,3,0,2325.0,2325.0,False
6511,AW00017510,Jason Butler,50-59,Regular,2013-12-18,136,2,4369.0,3.0,3,32,2184.5,136.53,False
6512,AW00017511,Tabitha Subram,50-59,Regular,2013-01-20,147,2,4150.0,5.0,5,21,2075.0,197.62,False
6513,AW00017512,Cesar Suri,50-59,Regular,2013-01-04,147,2,4170.0,4.0,4,20,2085.0,208.5,False
6514,AW00017513,Micheal Saunders,60 & Above,Regular,2013-01-11,147,2,4260.0,4.0,4,20,2130.0,213.0,False
6515,AW00017514,Cedric Zhou,60 & Above,Regular,2013-02-03,147,2,4142.0,5.0,5,21,2071.0,197.24,False
6516,AW00017515,Lacey Li,50-59,Regular,2013-04-28,144,2,4143.0,2.0,2,24,2071.5,172.63,False
6519,AW00017518,Wendy Gill,40-49,New,2013-06-25,142,1,540.0,1.0,1,0,540.0,540.0,False
6522,AW00017521,Destiny Jenkins,40-49,New,2013-07-04,141,1,1751.0,2.0,2,0,1751.0,1751.0,False
6525,AW00017524,Lucas Washington,50-59,New,2013-11-21,137,1,2317.0,2.0,2,0,2317.0,2317.0,False
6534,AW00017533,Fernando Baker,60 & Above,New,2013-07-27,141,1,1736.0,2.0,2,0,1736.0,1736.0,False
6536,AW00017535,Colleen Guo,40-49,New,2013-11-06,137,1,2406.0,3.0,3,0,2406.0,2406.0,False
6537,AW00017536,Benjamin Robinson,40-49,New,2013-11-24,137,1,2377.0,3.0,3,0,2377.0,2377.0,False
6538,AW00017537,Courtney Mitchell,50-59,New,2013-11-17,137,1,2320.0,1.0,1,0,2320.0,2320.0,False
6540,AW00017539,Grace Wilson,50-59,New,2013-11-07,137,2,205.0,7.0,7,2,102.5,102.5,False
6543,AW00017542,Bridget Rai,40-49,New,2013-11-14,137,1,2342.0,2.0,2,0,2342.0,2342.0,False
6544,AW00017543,Meredith Martin,50-59,New,2013-11-05,137,1,2415.0,2.0,2,0,2415.0,2415.0,False
6545,AW00017544,Eduardo Rogers,50-59,New,2013-11-05,137,1,2360.0,3.0,3,0,2360.0,2360.0,False
6546,AW00017545,Wyatt Ross,50-59,New,2013-11-17,137,1,2342.0,2.0,2,0,2342.0,2342.0,False
6547,AW00017546,Melanie James,50-59,New,2013-11-02,138,1,2319.0,4.0,4,0,2319.0,2319.0,False
6549,AW00017548,Kaylee Adams,50-59,New,2013-07-21,141,1,1701.0,1.0,1,0,1701.0,1701.0,False
6553,AW00017552,Julia Howard,60 & Above,New,2013-11-14,137,1,2357.0,3.0,3,0,2357.0,2357.0,False
6554,AW00017553,Summer Sanchez,60 & Above,New,2013-11-22,137,1,2343.0,4.0,4,0,2343.0,2343.0,False
6556,AW00017555,William Smith,60 & Above,New,2013-10-29,138,1,2424.0,4.0,4,0,2424.0,2424.0,False
6558,AW00017557,Matthew Davis,60 & Above,New,2013-06-24,142,1,540.0,1.0,1,0,540.0,540.0,False
6559,AW00017558,Ian Williams,60 & Above,New,2013-10-24,138,1,1750.0,3.0,3,0,1750.0,1750.0,False
6560,AW00017559,Kari Suarez,60 & Above,New,2013-07-09,141,1,1750.0,4.0,4,0,1750.0,1750.0,False
6562,AW00017561,Samantha White,40-49,New,2013-07-23,141,1,1736.0,2.0,2,0,1736.0,1736.0,False
6564,AW00017563,Jeremiah King,40-49,New,2013-11-19,137,1,2398.0,5.0,5,0,2398.0,2398.0,False
